id.site,name.plant.agg,cover.mean.agg,site.type,rest.meth
S_SBA,Lathyrus pratensis,0.025,positive,NA
S_SBA,Linum catharticum,0.15,positive,NA
S_SBA,Lotus corniculatus agg.,0.65,positive,NA
S_SBA,Luzula campestris agg.,0.5,positive,NA
S_SBA,Lysimachia vulgaris,0.025,positive,NA
S_SBA,Medicago lupulina,1.625,positive,NA
S_SBA,Medicago sativa agg.,5.5,positive,NA
S_SBA,Molinia caerulea agg.,1,positive,NA
S_SBA,Orchis militaris,0.05,positive,NA
S_SBA,Orchis ustulata,0.55,positive,NA
S_SBA,Origanum vulgare,3,positive,NA
S_SBA,Peucedanum oreoselinum,0.025,positive,NA
S_SBA,Phleum phleoides,5.125,positive,NA
S_SBA,Phleum pratense agg.,0.025,positive,NA
S_SBA,Pimpinella major,0.025,positive,NA
S_SBA,Pimpinella saxifraga agg.,0.175,positive,NA
S_SBA,Plantago lanceolata,2.5,positive,NA
S_SBA,Poa pratensis agg.,6.125,positive,NA
S_SBA,Polygala amara agg.,0.125,positive,NA
S_SBA,Potentilla verna agg.,1,positive,NA
S_SBA,Prunella grandiflora,7.5,positive,NA
S_SBA,Quercus robur,0.025,positive,NA
S_SBA,Ranunculus bulbosus,0.07500000000000001,positive,NA
S_SBA,Rhinanthus serotinus s. l.,0.5,positive,NA
S_SBA,Rubus caesius,3.75,positive,NA
S_SBA,Silene vulgaris,0.05,positive,NA
S_SBA,Taraxacum sect. Ruderalia,1,positive,NA
S_SBA,Thymus chamaedrys agg.,6.5,positive,NA
S_SBA,Trifolium campestre,0.275,positive,NA
S_SBA,Trifolium pratense,0.25,positive,NA
S_SBA,Trifolium repens,1,positive,NA
S_SBA,Trisetum flavescens,1.5,positive,NA
S_SBA,Veronica austriaca agg.,0.125,positive,NA
S_SBA,Veronica chamaedrys agg.,0.025,positive,NA
S_SBA,Vicia cracca agg.,1,positive,NA
S_SBN,Achillea millefolium agg.,2,restored,dih
S_SBN,Agrostis capillaris,1.5,restored,dih
S_SBN,Artemisia vulgaris agg.,0.025,restored,dih
S_SBN,Astragalus glycyphyllos,0.5,restored,dih
S_SBN,Betonica officinalis,0.25,restored,dih
S_SBN,Betula pendula,0.15,restored,dih
S_SBN,Brachypodium pinnatum agg.,1.525,restored,dih
S_SBN,Briza media,8.5,restored,dih
S_SBN,Bromus erectus,1.625,restored,dih
S_SBN,Calamagrostis epigejos,0.25,restored,dih
S_SBN,Campanula rotundifolia agg.,0.65,restored,dih
S_SBN,Carex caryophyllea,6.5,restored,dih
S_SBN,Carex flacca,3.625,restored,dih
S_SBN,Centaurium erythraea s. str.,0.575,restored,dih
S_SBN,Cerastium arvense,0.65,restored,dih
S_SBN,Crataegus monogyna,0.025,restored,dih
S_SBN,Dactylis glomerata agg.,0.15,restored,dih
S_SBN,Daucus carota,0.125,restored,dih
S_SBN,Deschampsia cespitosa agg.,0.025,restored,dih
S_SBN,Dianthus carthusianorum agg.,1.5,restored,dih
S_SBN,Echium vulgare,0.025,restored,dih
S_SBN,Equisetum hyemale,0.125,restored,dih
S_SBN,Erigeron annuus,0.025,restored,dih
S_SBN,Euphorbia cyparissias,0.05,restored,dih
S_SBN,Festuca ovina agg.,1.05,restored,dih
S_SBN,Festuca rubra agg.,0.525,restored,dih
S_SBN,Galium mollugo agg.,0.25,restored,dih
S_SBN,Galium verum agg.,1.025,restored,dih
S_SBN,Helianthemum nummularium s. l.,3,restored,dih
S_SBN,Helictotrichon pubescens,0.025,restored,dih
S_SBN,Hieracium piloselloides,0.05,restored,dih
S_SBN,Hippocrepis comosa,0.125,restored,dih
S_SBN,Holcus lanatus,0.125,restored,dih
S_SBN,Hypericum perforatum,0.525,restored,dih
S_SBN,Hypochaeris radicata,0.05,restored,dih
S_SBN,Knautia arvensis agg.,4.5,restored,dih
S_SBN,Koeleria pyramidata agg.,4,restored,dih
S_SBN,Leontodon hispidus,0.675,restored,dih
S_SBN,Linum catharticum,0.05,restored,dih
S_SBN,Lotus corniculatus agg.,2.5,restored,dih
S_SBN,Luzula campestris agg.,0.15,restored,dih
S_SBN,Medicago sativa agg.,2.625,restored,dih
S_SBN,Molinia caerulea agg.,3,restored,dih
S_SBN,Orchis militaris,0.375,restored,dih
S_SBN,Origanum vulgare,0.15,restored,dih
S_SBN,Orobanche gracilis,0.025,restored,dih
S_SBN,Petrorhagia saxifraga,0.125,restored,dih
S_SBN,Peucedanum oreoselinum,0.525,restored,dih
S_SBN,Phleum phleoides,6.5,restored,dih
S_SBN,Pimpinella saxifraga agg.,2.5,restored,dih
S_SBN,Pinus sylvestris,0.025,restored,dih
S_SBN,Plantago lanceolata,1.25,restored,dih
S_SBN,Poa pratensis agg.,0.5,restored,dih
S_SBN,Polygala amara agg.,0.575,restored,dih
S_SBN,Potentilla erecta,1,restored,dih
S_SBN,Potentilla recta,0.025,restored,dih
S_SBN,Prunella grandiflora,0.125,restored,dih
S_SBN,Rhinanthus serotinus s. l.,0.675,restored,dih
S_SBN,Salix myrsinifolia,0.125,restored,dih
S_SBN,Sanguisorba minor s. l.,0.025,restored,dih
S_SBN,Scabiosa columbaria agg.,0.5,restored,dih
S_SBN,Scorzoneroides autumnalis,0.05,restored,dih
S_SBN,Sedum sexangulare,0.125,restored,dih
S_SBN,Senecio jacobaea,0.025,restored,dih
S_SBN,Silene nutans,0.525,restored,dih
S_SBN,Silene vulgaris,0.525,restored,dih
S_SBN,Teucrium chamaedrys,1.025,restored,dih
S_SBN,Thymus chamaedrys agg.,10.5,restored,dih
S_SBN,Trifolium campestre,0.05,restored,dih
S_SBN,Trifolium medium,0.525,restored,dih
S_SBN,Trifolium montanum,0.525,restored,dih
S_SBN,Trifolium pratense,0.25,restored,dih
S_SBN,Verbascum thapsus,0.025,restored,dih
S_SBN,Veronica chamaedrys agg.,0.125,restored,dih
S_SBN,Vicia cracca agg.,0.125,restored,dih
S_SHH,Achillea millefolium agg.,7,restored,dih
S_SHH,Agrimonia eupatoria,3.025,restored,dih
S_SHH,Agrostis capillaris,17.5,restored,dih
S_SHH,Anthoxanthum odoratum agg.,2.125,restored,dih
S_SHH,Arrhenatherum elatius,0.15,restored,dih
S_SHH,Bromus hordeaceus agg.,2.5,restored,dih
S_SHH,Campanula rotundifolia agg.,0.05,restored,dih
S_SHH,Crepis capillaris,0.5,restored,dih
S_SHH,Cynosurus cristatus,1,restored,dih
S_SHH,Dactylis glomerata agg.,0.275,restored,dih
S_SHH,Danthonia decumbens,0.5,restored,dih
S_SHH,Daucus carota,1.625,restored,dih
S_SHH,Dianthus carthusianorum agg.,0.025,restored,dih
S_SHH,Dianthus deltoides,0.175,restored,dih
S_SHH,Equisetum arvense,0.5,restored,dih
S_SHH,Euphorbia cyparissias,0.25,restored,dih
S_SHH,Festuca arundinacea,0.5,restored,dih
S_SHH,Festuca ovina agg.,3.125,restored,dih
S_SHH,Festuca pratensis s. str.,0.5,restored,dih
S_SHH,Festuca rubra agg.,8.5,restored,dih
S_SHH,Galium mollugo agg.,0.5,restored,dih
S_SHH,Galium pomeranicum,0.5,restored,dih
S_SHH,Galium verum agg.,0.07500000000000001,restored,dih
S_SHH,Genista tinctoria,0.5,restored,dih
S_SHH,Geranium robertianum agg.,0.025,restored,dih
S_SHH,Helictotrichon pubescens,1.55,restored,dih
S_SHH,Hieracium pilosella,8.025,restored,dih
S_SHH,Holcus lanatus,3.125,restored,dih
S_SHH,Hypericum perforatum,0.025,restored,dih
S_SHH,Hypochaeris radicata,0.275,restored,dih
S_SHH,Lolium perenne,0.025,restored,dih
S_SHH,Lotus corniculatus agg.,11,restored,dih
S_SHH,Luzula campestris agg.,4,restored,dih
S_SHH,Nardus stricta,0.625,restored,dih
S_SHH,Phleum pratense agg.,0.025,restored,dih
S_SHH,Pimpinella saxifraga agg.,2.125,restored,dih
S_SHH,Plantago lanceolata,5,restored,dih
S_SHH,Poa pratensis agg.,1,restored,dih
S_SHH,Potentilla erecta,0.025,restored,dih
S_SHH,Potentilla verna agg.,3.15,restored,dih
S_SHH,Ranunculus acris agg.,0.025,restored,dih
S_SHH,Rumex acetosa,0.025,restored,dih
S_SHH,Rumex acetosella s. l.,0.025,restored,dih
S_SHH,Scorzoneroides autumnalis,0.625,restored,dih
S_SHH,Stellaria graminea,3.625,restored,dih
S_SHH,Taraxacum sect. Ruderalia,0.025,restored,dih
S_SHH,Thymus chamaedrys agg.,0.15,restored,dih
S_SHH,Trifolium arvense,3.25,restored,dih
S_SHH,Trifolium campestre,4,restored,dih
S_SHH,Trifolium dubium agg.,0.025,restored,dih
S_SHH,Trifolium medium,0.5,restored,dih
S_SHH,Trifolium pratense,6.5,restored,dih
S_SHH,Trifolium repens,5,restored,dih
S_SHH,Trisetum flavescens,1.5,restored,dih
S_SHH,Veronica chamaedrys agg.,0.875,restored,dih
S_SHH,Veronica officinalis,1.625,restored,dih
S_SHH,Vicia hirsuta,0.025,restored,dih
S_SHH,Vicia sativa agg.,1.125,restored,dih
S_SIM,Achillea millefolium agg.,5,positive,NA
S_SIM,Agrimonia eupatoria,0.525,positive,NA
S_SIM,Agrostis capillaris,1.625,positive,NA
S_SIM,Allium vineale s. l.,0.125,positive,NA
S_SIM,Alopecurus pratensis,2.625,positive,NA
S_SIM,Anthoxanthum odoratum agg.,1.625,positive,NA
S_SIM,Arenaria serpyllifolia agg.,0.025,positive,NA
S_SIM,Arrhenatherum elatius,8.125,positive,NA
S_SIM,Brachypodium pinnatum agg.,11.875,positive,NA
S_SIM,Briza media,2.5,positive,NA
S_SIM,Campanula rotundifolia agg.,0.025,positive,NA
S_SIM,Carex caryophyllea,0.625,positive,NA
S_SIM,Carex pallescens,2.5,positive,NA
S_SIM,Centaurea jacea agg.,15.375,positive,NA
S_SIM,Crepis biennis,0.025,positive,NA
S_SIM,Cynosurus cristatus,0.625,positive,NA
S_SIM,Dactylis glomerata agg.,2,positive,NA
S_SIM,Daucus carota,0.625,positive,NA
S_SIM,Euphorbia cyparissias,0.025,positive,NA
S_SIM,Festuca ovina agg.,3.5,positive,NA
S_SIM,Festuca pratensis s. str.,0.5,positive,NA
S_SIM,Festuca rubra agg.,6,positive,NA
S_SIM,Galium mollugo agg.,2.125,positive,NA
S_SIM,Heracleum sphondylium,0.125,positive,NA
S_SIM,Holcus lanatus,2.5,positive,NA
S_SIM,Hypericum maculatum agg.,0.025,positive,NA
S_SIM,Knautia arvensis agg.,1.5,positive,NA
S_SIM,Koeleria pyramidata agg.,0.5,positive,NA
S_SIM,Lathyrus pratensis,0.125,positive,NA
S_SIM,Leontodon hispidus,1,positive,NA
S_SIM,Leucanthemum vulgare agg.,3,positive,NA
S_SIM,Linum catharticum,0.125,positive,NA
S_SIM,Lotus corniculatus agg.,3,positive,NA
S_SIM,Luzula campestris agg.,2,positive,NA
S_SIM,Lychnis flos-cuculi,0.15,positive,NA
S_SIM,Lysimachia nummularia,0.5,positive,NA
S_SIM,Medicago lupulina,0.025,positive,NA
S_SIM,Orobanche gracilis,0.125,positive,NA
S_SIM,Pimpinella major,0.5,positive,NA
S_SIM,Plantago lanceolata,1.625,positive,NA
S_SIM,Poa pratensis agg.,2.25,positive,NA
S_SIM,Polygala vulgaris s. l.,0.125,positive,NA
S_SIM,Prunella vulgaris,4,positive,NA
S_SIM,Ranunculus acris agg.,1.075,positive,NA
S_SIM,Ranunculus bulbosus,0.125,positive,NA
S_SIM,Rhinanthus minor,2.55,positive,NA
S_SIM,Rumex acetosa,0.15,positive,NA
S_SIM,Salvia pratensis,5.5,positive,NA
S_SIM,Securigera varia,0.5,positive,NA
S_SIM,Silene vulgaris,0.525,positive,NA
S_SIM,Stellaria graminea,0.05,positive,NA
S_SIM,Thymus chamaedrys agg.,1,positive,NA
S_SIM,Tragopogon pratensis s. l.,0.5,positive,NA
S_SIM,Trifolium medium,2.5,positive,NA
S_SIM,Trifolium pratense,0.5,positive,NA
S_SIM,Trifolium repens,1,positive,NA
S_SIM,Trisetum flavescens,1.125,positive,NA
S_SIM,Veronica chamaedrys agg.,2,positive,NA
S_SIM,Veronica officinalis,0.025,positive,NA
S_SIM,Vicia cracca agg.,0.625,positive,NA
S_SIM,Vicia sepium,0.025,positive,NA
S_SIM,Viola collina,0.125,positive,NA
S_SNF,Achillea millefolium agg.,0.125,restored,dih
S_SNF,Agrostis capillaris,6,restored,dih
S_SNF,Agrostis stolonifera agg.,4.5,restored,dih
S_SNF,Alchemilla vulgaris agg.,0.125,restored,dih
S_SNF,Alnus glutinosa,0.025,restored,dih
S_SNF,Alopecurus geniculatus,2.5,restored,dih
S_SNF,Alopecurus pratensis,19.75,restored,dih
S_SNF,Anthoxanthum odoratum agg.,1.525,restored,dih
S_SNF,Bellis perennis,0.05,restored,dih
S_SNF,Betonica officinalis,0.025,restored,dih
S_SNF,Bromus hordeaceus agg.,0.5,restored,dih
S_SNF,Cardamine pratensis agg.,0.175,restored,dih
S_SNF,Carex canescens agg.,0.5,restored,dih
S_SNF,Cerastium fontanum agg.,0.175,restored,dih
S_SNF,Cirsium palustre,0.5,restored,dih
S_SNF,Cynosurus cristatus,3.125,restored,dih
S_SNF,Dianthus deltoides,0.025,restored,dih
S_SNF,Epilobium parviflorum,0.025,restored,dih
S_SNF,Epilobium tetragonum s. l.,0.025,restored,dih
S_SNF,Festuca pratensis s. str.,1.5,restored,dih
S_SNF,Ficaria verna s. l.,1.75,restored,dih
S_SNF,Galium mollugo agg.,0.15,restored,dih
S_SNF,Galium palustre agg.,1.15,restored,dih
S_SNF,Glechoma hederacea,0.125,restored,dih
S_SNF,Glyceria fluitans agg.,5.5,restored,dih
S_SNF,Holcus lanatus,8,restored,dih
S_SNF,Hypericum tetrapterum,0.025,restored,dih
S_SNF,Hypochaeris radicata,1,restored,dih
S_SNF,Juncus effusus,2.625,restored,dih
S_SNF,Lathyrus pratensis,3.5,restored,dih
S_SNF,Lolium hybridum,1.5,restored,dih
S_SNF,Lolium perenne,3.5,restored,dih
S_SNF,Luzula campestris agg.,0.025,restored,dih
S_SNF,Lychnis flos-cuculi,0.025,restored,dih
S_SNF,Lysimachia nummularia,2.775,restored,dih
S_SNF,Phleum pratense agg.,0.025,restored,dih
S_SNF,Plantago lanceolata,7.5,restored,dih
S_SNF,Poa pratensis agg.,0.5,restored,dih
S_SNF,Poa trivialis s. l.,17.375,restored,dih
S_SNF,Prunella vulgaris,0.125,restored,dih
S_SNF,Ranunculus acris agg.,0.15,restored,dih
S_SNF,Ranunculus bulbosus,0.5,restored,dih
S_SNF,Ranunculus repens,2.5,restored,dih
S_SNF,Rhinanthus minor,0.025,restored,dih
S_SNF,Stellaria graminea,0.05,restored,dih
S_SNF,Taraxacum sect. Ruderalia,1.5,restored,dih
S_SNF,Trifolium dubium agg.,0.75,restored,dih
S_SNF,Trifolium pratense,0.025,restored,dih
S_SNF,Trifolium repens,1,restored,dih
S_SNF,Trollius europaeus,0.025,restored,dih
S_SNF,Veronica chamaedrys agg.,0.5,restored,dih
S_SNF,Veronica filiformis,1,restored,dih
S_SNF,Veronica serpyllifolia,1.75,restored,dih
S_SNF,Vicia tetrasperma agg.,0.025,restored,dih
S_STB,Achillea millefolium agg.,0.025,restored,dih
S_STB,Agrostis capillaris,3,restored,dih
S_STB,Agrostis stolonifera agg.,0.125,restored,dih
S_STB,Alopecurus pratensis,0.5,restored,dih
S_STB,Anthoxanthum odoratum agg.,6,restored,dih
S_STB,Betonica officinalis,1.625,restored,dih
S_STB,Briza media,1.625,restored,dih
S_STB,Carex caryophyllea,3.5,restored,dih
S_STB,Carex flacca,0.125,restored,dih
S_STB,Carex leporina,0.025,restored,dih
S_STB,Carex pallescens,9,restored,dih
S_STB,Centaurea jacea agg.,0.15,restored,dih
S_STB,Cerastium fontanum agg.,0.07500000000000001,restored,dih
S_STB,Danthonia decumbens,2.125,restored,dih
S_STB,Daucus carota,0.025,restored,dih
S_STB,Festuca ovina agg.,2.75,restored,dih
S_STB,Festuca pratensis s. str.,0.125,restored,dih
S_STB,Galium verum agg.,0.375,restored,dih
S_STB,Hieracium aurantiacum,0.5,restored,dih
S_STB,Hieracium umbellatum,1.175,restored,dih
S_STB,Holcus lanatus,2,restored,dih
S_STB,Hypochaeris radicata,12.5,restored,dih
S_STB,Juncus conglomeratus,4.125,restored,dih
S_STB,Juncus tenuis,1,restored,dih
S_STB,Leontodon hispidus,0.025,restored,dih
S_STB,Leucanthemum vulgare agg.,0.5,restored,dih
S_STB,Lotus corniculatus agg.,11,restored,dih
S_STB,Luzula campestris agg.,2.5,restored,dih
S_STB,Lychnis flos-cuculi,1.525,restored,dih
S_STB,Mentha aquatica,0.025,restored,dih
S_STB,Nardus stricta,2.125,restored,dih
S_STB,Picea abies,0.05,restored,dih
S_STB,Plantago lanceolata,3.625,restored,dih
S_STB,Polygala vulgaris s. l.,0.025,restored,dih
S_STB,Potentilla erecta,5.5,restored,dih
S_STB,Prunella vulgaris,0.2,restored,dih
S_STB,Prunus avium,0.025,restored,dih
S_STB,Prunus spinosa agg.,0.025,restored,dih
S_STB,Ranunculus acris agg.,6.025,restored,dih
S_STB,Rhinanthus minor,0.05,restored,dih
S_STB,Rumex acetosa,0.175,restored,dih
S_STB,Scorzoneroides autumnalis,1.05,restored,dih
S_STB,Selinum carvifolia,0.025,restored,dih
S_STB,Taraxacum sect. Ruderalia,0.025,restored,dih
S_STB,Trifolium dubium agg.,0.1,restored,dih
S_STB,Trifolium pratense,5,restored,dih
S_STB,Trifolium repens,2.5,restored,dih
S_STB,Veronica chamaedrys agg.,0.025,restored,dih
S_STB,Veronica officinalis,0.025,restored,dih
S_STB,Veronica serpyllifolia,0.25,restored,dih
S_STB,Viola canina agg.,0.125,restored,dih
S_STW,Agrostis stolonifera agg.,1,positive,NA
S_STW,Alopecurus pratensis,5,positive,NA
S_STW,Betonica officinalis,1,positive,NA
S_STW,Briza media,0.025,positive,NA
S_STW,Calamagrostis epigejos,0.5,positive,NA
S_STW,Cardamine pratensis agg.,0.025,positive,NA
S_STW,Carex acutiformis,1.625,positive,NA
S_STW,Carex flacca,8,positive,NA
S_STW,Carex flava agg.,2,positive,NA
S_STW,Carex leporina,0.5,positive,NA
S_STW,Carex panicea,3.025,positive,NA
S_STW,Carex tomentosa,0.625,positive,NA
S_STW,Centaurea jacea agg.,0.05,positive,NA
S_STW,Cerastium fontanum agg.,0.025,positive,NA
S_STW,Colchicum autumnale,1.05,positive,NA
S_STW,Crepis biennis,0.05,positive,NA
S_STW,Dactylis glomerata agg.,0.5,positive,NA
S_STW,Dactylorhiza incarnata agg.,0.025,positive,NA
S_STW,Deschampsia cespitosa agg.,13.375,positive,NA
S_STW,Eleocharis palustris agg.,0.05,positive,NA
S_STW,Equisetum palustre,0.65,positive,NA
S_STW,Festuca pratensis s. str.,1,positive,NA
S_STW,Festuca rubra agg.,10.375,positive,NA
S_STW,Filipendula ulmaria,0.75,positive,NA
S_STW,Galium mollugo agg.,0.65,positive,NA
S_STW,Galium palustre agg.,0.05,positive,NA
S_STW,Galium verum agg.,2.65,positive,NA
S_STW,Glechoma hederacea,0.125,positive,NA
S_STW,Holcus lanatus,1.625,positive,NA
S_STW,Iris pseudacorus,0.025,positive,NA
S_STW,Juncus articulatus,0.025,positive,NA
S_STW,Lathyrus palustris,0.025,positive,NA
S_STW,Lathyrus pratensis,1.15,positive,NA
S_STW,Lotus corniculatus agg.,3.5,positive,NA
S_STW,Lysimachia nummularia,1,positive,NA
S_STW,Lysimachia vulgaris,5,positive,NA
S_STW,Lythrum salicaria,0.025,positive,NA
S_STW,Medicago lupulina,0.25,positive,NA
S_STW,Mentha aquatica,1.125,positive,NA
S_STW,Molinia caerulea agg.,14.5,positive,NA
S_STW,Parnassia palustris,0.025,positive,NA
S_STW,Phyteuma orbiculare s. l.,0.125,positive,NA
S_STW,Plantago lanceolata,3.025,positive,NA
S_STW,Poa pratensis agg.,7.5,positive,NA
S_STW,Poa trivialis s. l.,0.125,positive,NA
S_STW,Potentilla erecta,3.125,positive,NA
S_STW,Potentilla reptans,0.625,positive,NA
S_STW,Prunella vulgaris,3,positive,NA
S_STW,Ranunculus acris agg.,1.025,positive,NA
S_STW,Ranunculus auricomus agg.,0.5,positive,NA
S_STW,Ranunculus repens,0.025,positive,NA
S_STW,Rhinanthus minor,0.05,positive,NA
S_STW,Rumex acetosa,0.025,positive,NA
S_STW,Sanguisorba officinalis,8.5,positive,NA
S_STW,Scirpus sylvaticus,0.65,positive,NA
S_STW,Selinum carvifolia,0.625,positive,NA
S_STW,Senecio paludosus,0.125,positive,NA
S_STW,Serratula tinctoria s. l.,2,positive,NA
S_STW,Silaum silaus,0.07500000000000001,positive,NA
S_STW,Succisa pratensis,0.625,positive,NA
S_STW,Symphytum officinale agg.,0.125,positive,NA
S_STW,Taraxacum sect. Ruderalia,0.025,positive,NA
S_STW,Thalictrum aquilegiifolium,0.5,positive,NA
S_STW,Trifolium pratense,5,positive,NA
S_STW,Trifolium repens,0.625,positive,NA
S_STW,Valeriana officinalis agg.,0.07500000000000001,positive,NA
S_STW,Viburnum opulus,0.125,positive,NA
S_STW,Vicia cracca agg.,0.675,positive,NA
S_STW,Vicia tetrasperma agg.,0.025,positive,NA
S_STW,Viola hirta,0.5,positive,NA
S_TIE,Acer platanoides,0.025,restored,res
S_TIE,Agrostis capillaris,0.125,restored,res
S_TIE,Alopecurus pratensis,4,restored,res
S_TIE,Anthoxanthum odoratum agg.,1.625,restored,res
S_TIE,Arrhenatherum elatius,2,restored,res
S_TIE,Bromus erectus,4,restored,res
S_TIE,Cerastium fontanum agg.,0.025,restored,res
S_TIE,Cornus sanguinea,0.025,restored,res
S_TIE,Crepis biennis,7,restored,res
S_TIE,Cynosurus cristatus,4.025,restored,res
S_TIE,Dactylis glomerata agg.,2.125,restored,res
S_TIE,Elymus repens s. str.,0.5,restored,res
S_TIE,Festuca pratensis s. str.,2.625,restored,res
S_TIE,Festuca rubra agg.,16,restored,res
S_TIE,Galium mollugo agg.,0.025,restored,res
S_TIE,Galium verum agg.,2,restored,res
S_TIE,Geranium pratense,1.5,restored,res
S_TIE,Holcus lanatus,9,restored,res
S_TIE,Hypochaeris radicata,0.5,restored,res
S_TIE,Knautia arvensis agg.,1.75,restored,res
S_TIE,Lathyrus pratensis,8.5,restored,res
S_TIE,Leontodon hispidus,2.5,restored,res
S_TIE,Lotus corniculatus agg.,12.5,restored,res
S_TIE,Onobrychis viciifolia agg.,2.5,restored,res
S_TIE,Phleum pratense agg.,0.65,restored,res
S_TIE,Plantago lanceolata,2.5,restored,res
S_TIE,Poa pratensis agg.,2,restored,res
S_TIE,Poa trivialis s. l.,2,restored,res
S_TIE,Ranunculus acris agg.,0.3,restored,res
S_TIE,Rhinanthus alectorolophus,5.5,restored,res
S_TIE,Rumex crispus,0.025,restored,res
S_TIE,Sanguisorba minor s. l.,1.025,restored,res
S_TIE,Sanguisorba officinalis,0.025,restored,res
S_TIE,Silene vulgaris,0.5,restored,res
S_TIE,Taraxacum sect. Ruderalia,0.75,restored,res
S_TIE,Trifolium campestre,0.125,restored,res
S_TIE,Trifolium hybridum,0.5,restored,res
S_TIE,Trifolium pratense,4.5,restored,res
S_TIE,Vicia sativa agg.,0.025,restored,res
S_TRN,Acer pseudoplatanus,0.1,restored,dih
S_TRN,Achillea millefolium agg.,0.625,restored,dih
S_TRN,Agrostis capillaris,0.5,restored,dih
S_TRN,Alopecurus myosuroides,2.625,restored,dih
S_TRN,Aphanes arvensis,0.625,restored,dih
S_TRN,Campanula rotundifolia agg.,0.025,restored,dih
S_TRN,Cerastium fontanum agg.,2.25,restored,dih
S_TRN,Cirsium arvense,0.25,restored,dih
S_TRN,Crepis biennis,0.125,restored,dih
S_TRN,Daucus carota,1.525,restored,dih
S_TRN,Dianthus armeria,0.025,restored,dih
S_TRN,Elymus repens s. str.,17.875,restored,dih
S_TRN,Equisetum arvense,3.625,restored,dih
S_TRN,Erigeron annuus,0.55,restored,dih
S_TRN,Fallopia convolvulus,0.025,restored,dih
S_TRN,Festuca ovina agg.,0.025,restored,dih
S_TRN,Festuca rubra agg.,1,restored,dih
S_TRN,Fraxinus excelsior,0.025,restored,dih
S_TRN,Galium verum agg.,0.025,restored,dih
S_TRN,Geranium pusillum,0.025,restored,dih
S_TRN,Hieracium pilosella,1.125,restored,dih
S_TRN,Holcus mollis,17.375,restored,dih
S_TRN,Hypericum perforatum,0.15,restored,dih
S_TRN,Hypochaeris radicata,6.15,restored,dih
S_TRN,Leontodon hispidus,0.125,restored,dih
S_TRN,Leucanthemum vulgare agg.,0.125,restored,dih
S_TRN,Lolium hybridum,5.5,restored,dih
S_TRN,Luzula campestris agg.,0.125,restored,dih
S_TRN,Medicago lupulina,0.5,restored,dih
S_TRN,Myosotis arvensis,0.375,restored,dih
S_TRN,Origanum vulgare,1.025,restored,dih
S_TRN,Pimpinella saxifraga agg.,0.5,restored,dih
S_TRN,Plantago lanceolata,3.5,restored,dih
S_TRN,Poa annua agg.,0.025,restored,dih
S_TRN,Poa trivialis s. l.,0.125,restored,dih
S_TRN,Rhinanthus minor,3.625,restored,dih
S_TRN,Senecio jacobaea,0.125,restored,dih
S_TRN,Stellaria media agg.,0.025,restored,dih
S_TRN,Taraxacum sect. Ruderalia,3.05,restored,dih
S_TRN,Trifolium arvense,11,restored,dih
S_TRN,Trifolium dubium agg.,0.5,restored,dih
S_TRN,Trifolium pratense,1.625,restored,dih
S_TRN,Trifolium repens,2.525,restored,dih
S_TRN,Valerianella locusta,0.25,restored,dih
S_TRN,Veronica arvensis,0.4,restored,dih
S_TRN,Vicia grandiflora,9,restored,dih
S_TRN,Vicia hirsuta,1.525,restored,dih
S_TRN,Viola tricolor agg.,0.15,restored,dih
